contract_id,proposal_id,customer_id,installment_number,due_date,amount_due
CT0000465,PR000684,C00064,18,2026-12-14,1561.35
CT0000465,PR000684,C00064,19,2027-01-14,1561.35
CT0000465,PR000684,C00064,20,2027-02-14,1561.35
CT0000465,PR000684,C00064,21,2027-03-14,1561.35
CT0000465,PR000684,C00064,22,2027-04-14,1561.35
CT0000465,PR000684,C00064,23,2027-05-14,1561.35
CT0000465,PR000684,C00064,24,2027-06-14,1561.35
CT0000466,PR000686,C00485,1,2025-01-29,2025.38
CT0000466,PR000686,C00485,2,2025-02-28,2025.38
CT0000466,PR000686,C00485,3,2025-03-29,2025.38
CT0000466,PR000686,C00485,4,2025-04-29,2025.38
CT0000466,PR000686,C00485,5,2025-05-29,2025.38
CT0000466,PR000686,C00485,6,2025-06-29,2025.38
CT0000466,PR000686,C00485,7,2025-07-29,2025.38
CT0000466,PR000686,C00485,8,2025-08-29,2025.38
CT0000466,PR000686,C00485,9,2025-09-29,2025.38
CT0000466,PR000686,C00485,10,2025-10-29,2025.38
CT0000466,PR000686,C00485,11,2025-11-29,2025.38
CT0000466,PR000686,C00485,12,2025-12-29,2025.38
CT0000467,PR000687,C00343,1,2025-02-05,1419.48
CT0000467,PR000687,C00343,2,2025-03-05,1419.48
CT0000467,PR000687,C00343,3,2025-04-05,1419.48
CT0000467,PR000687,C00343,4,2025-05-05,1419.48
CT0000467,PR000687,C00343,5,2025-06-05,1419.48
CT0000467,PR000687,C00343,6,2025-07-05,1419.48
CT0000467,PR000687,C00343,7,2025-08-05,1419.48
CT0000467,PR000687,C00343,8,2025-09-05,1419.48
CT0000467,PR000687,C00343,9,2025-10-05,1419.48
CT0000467,PR000687,C00343,10,2025-11-05,1419.48
CT0000467,PR000687,C00343,11,2025-12-05,1419.48
CT0000467,PR000687,C00343,12,2026-01-05,1419.48
CT0000467,PR000687,C00343,13,2026-02-05,1419.48
CT0000467,PR000687,C00343,14,2026-03-05,1419.48
CT0000467,PR000687,C00343,15,2026-04-05,1419.48
CT0000467,PR000687,C00343,16,2026-05-05,1419.48
CT0000467,PR000687,C00343,17,2026-06-05,1419.48
CT0000467,PR000687,C00343,18,2026-07-05,1419.48
CT0000467,PR000687,C00343,19,2026-08-05,1419.48
CT0000467,PR000687,C00343,20,2026-09-05,1419.48
CT0000467,PR000687,C00343,21,2026-10-05,1419.48
CT0000467,PR000687,C00343,22,2026-11-05,1419.48
CT0000467,PR000687,C00343,23,2026-12-05,1419.48
CT0000467,PR000687,C00343,24,2027-01-05,1419.48
CT0000468,PR000689,C00094,1,2024-07-20,455.18
CT0000468,PR000689,C00094,2,2024-08-20,455.18
CT0000468,PR000689,C00094,3,2024-09-20,455.18
CT0000468,PR000689,C00094,4,2024-10-20,455.18
CT0000468,PR000689,C00094,5,2024-11-20,455.18
CT0000468,PR000689,C00094,6,2024-12-20,455.18
CT0000468,PR000689,C00094,7,2025-01-20,455.18
CT0000468,PR000689,C00094,8,2025-02-20,455.18
CT0000468,PR000689,C00094,9,2025-03-20,455.18
CT0000468,PR000689,C00094,10,2025-04-20,455.18
CT0000468,PR000689,C00094,11,2025-05-20,455.18
CT0000468,PR000689,C00094,12,2025-06-20,455.18
CT0000468,PR000689,C00094,13,2025-07-20,455.18
CT0000468,PR000689,C00094,14,2025-08-20,455.18
CT0000468,PR000689,C00094,15,2025-09-20,455.18
CT0000468,PR000689,C00094,16,2025-10-20,455.18
CT0000468,PR000689,C00094,17,2025-11-20,455.18
CT0000468,PR000689,C00094,18,2025-12-20,455.18
CT0000468,PR000689,C00094,19,2026-01-20,455.18
CT0000468,PR000689,C00094,20,2026-02-20,455.18
CT0000468,PR000689,C00094,21,2026-03-20,455.18
CT0000468,PR000689,C00094,22,2026-04-20,455.18
CT0000468,PR000689,C00094,23,2026-05-20,455.18
CT0000468,PR000689,C00094,24,2026-06-20,455.18
CT0000468,PR000689,C00094,25,2026-07-20,455.18
CT0000468,PR000689,C00094,26,2026-08-20,455.18
CT0000468,PR000689,C00094,27,2026-09-20,455.18
CT0000468,PR000689,C00094,28,2026-10-20,455.18
CT0000468,PR000689,C00094,29,2026-11-20,455.18
CT0000468,PR000689,C00094,30,2026-12-20,455.18
CT0000468,PR000689,C00094,31,2027-01-20,455.18
CT0000468,PR000689,C00094,32,2027-02-20,455.18
CT0000468,PR000689,C00094,33,2027-03-20,455.18
CT0000468,PR000689,C00094,34,2027-04-20,455.18
CT0000468,PR000689,C00094,35,2027-05-20,455.18
CT0000468,PR000689,C00094,36,2027-06-20,455.18
CT0000469,PR000691,C00211,1,2025-02-17,1580.63
CT0000469,PR000691,C00211,2,2025-03-17,1580.63
CT0000469,PR000691,C00211,3,2025-04-17,1580.63
CT0000469,PR000691,C00211,4,2025-05-17,1580.63
CT0000469,PR000691,C00211,5,2025-06-17,1580.63
CT0000469,PR000691,C00211,6,2025-07-17,1580.63
CT0000469,PR000691,C00211,7,2025-08-17,1580.63
CT0000469,PR000691,C00211,8,2025-09-17,1580.63
CT0000469,PR000691,C00211,9,2025-10-17,1580.63
CT0000469,PR000691,C00211,10,2025-11-17,1580.63
CT0000469,PR000691,C00211,11,2025-12-17,1580.63
CT0000469,PR000691,C00211,12,2026-01-17,1580.63
CT0000469,PR000691,C00211,13,2026-02-17,1580.63
CT0000469,PR000691,C00211,14,2026-03-17,1580.63
CT0000469,PR000691,C00211,15,2026-04-17,1580.63
CT0000469,PR000691,C00211,16,2026-05-17,1580.63
CT0000469,PR000691,C00211,17,2026-06-17,1580.63
CT0000469,PR000691,C00211,18,2026-07-17,1580.63
CT0000469,PR000691,C00211,19,2026-08-17,1580.63
CT0000469,PR000691,C00211,20,2026-09-17,1580.63
CT0000469,PR000691,C00211,21,2026-10-17,1580.63
CT0000469,PR000691,C00211,22,2026-11-17,1580.63
CT0000469,PR000691,C00211,23,2026-12-17,1580.63
CT0000469,PR000691,C00211,24,2027-01-17,1580.63
CT0000470,PR000695,C00330,1,2025-06-12,926.26
CT0000470,PR000695,C00330,2,2025-07-12,926.26
CT0000470,PR000695,C00330,3,2025-08-12,926.26
CT0000470,PR000695,C00330,4,2025-09-12,926.26
CT0000470,PR000695,C00330,5,2025-10-12,926.26
CT0000470,PR000695,C00330,6,2025-11-12,926.26
CT0000470,PR000695,C00330,7,2025-12-12,926.26
CT0000470,PR000695,C00330,8,2026-01-12,926.26
CT0000470,PR000695,C00330,9,2026-02-12,926.26
CT0000470,PR000695,C00330,10,2026-03-12,926.26
CT0000470,PR000695,C00330,11,2026-04-12,926.26
CT0000470,PR000695,C00330,12,2026-05-12,926.26
CT0000470,PR000695,C00330,13,2026-06-12,926.26
CT0000470,PR000695,C00330,14,2026-07-12,926.26
CT0000470,PR000695,C00330,15,2026-08-12,926.26
CT0000470,PR000695,C00330,16,2026-09-12,926.26
CT0000470,PR000695,C00330,17,2026-10-12,926.26
CT0000470,PR000695,C00330,18,2026-11-12,926.26
CT0000470,PR000695,C00330,19,2026-12-12,926.26
CT0000470,PR000695,C00330,20,2027-01-12,926.26
CT0000470,PR000695,C00330,21,2027-02-12,926.26
CT0000470,PR000695,C00330,22,2027-03-12,926.26
CT0000470,PR000695,C00330,23,2027-04-12,926.26
CT0000470,PR000695,C00330,24,2027-05-12,926.26
CT0000471,PR000697,C00258,1,2024-12-31,1787.35
CT0000471,PR000697,C00258,2,2025-01-31,1787.35
CT0000471,PR000697,C00258,3,2025-02-28,1787.35
CT0000471,PR000697,C00258,4,2025-03-31,1787.35
CT0000471,PR000697,C00258,5,2025-04-30,1787.35
CT0000471,PR000697,C00258,6,2025-05-31,1787.35
CT0000471,PR000697,C00258,7,2025-06-30,1787.35
CT0000471,PR000697,C00258,8,2025-07-31,1787.35
CT0000471,PR000697,C00258,9,2025-08-31,1787.35
CT0000471,PR000697,C00258,10,2025-09-30,1787.35
CT0000471,PR000697,C00258,11,2025-10-31,1787.35
CT0000471,PR000697,C00258,12,2025-11-30,1787.35
CT0000472,PR000698,C00179,1,2025-12-22,363.37
CT0000472,PR000698,C00179,2,2026-01-22,363.37
CT0000472,PR000698,C00179,3,2026-02-22,363.37
CT0000472,PR000698,C00179,4,2026-03-22,363.37
CT0000472,PR000698,C00179,5,2026-04-22,363.37
CT0000472,PR000698,C00179,6,2026-05-22,363.37
CT0000472,PR000698,C00179,7,2026-06-22,363.37
CT0000472,PR000698,C00179,8,2026-07-22,363.37
CT0000472,PR000698,C00179,9,2026-08-22,363.37
CT0000472,PR000698,C00179,10,2026-09-22,363.37
CT0000472,PR000698,C00179,11,2026-10-22,363.37
CT0000472,PR000698,C00179,12,2026-11-22,363.37
CT0000472,PR000698,C00179,13,2026-12-22,363.37
CT0000472,PR000698,C00179,14,2027-01-22,363.37
CT0000472,PR000698,C00179,15,2027-02-22,363.37
CT0000472,PR000698,C00179,16,2027-03-22,363.37
CT0000472,PR000698,C00179,17,2027-04-22,363.37
CT0000472,PR000698,C00179,18,2027-05-22,363.37
CT0000472,PR000698,C00179,19,2027-06-22,363.37
CT0000472,PR000698,C00179,20,2027-07-22,363.37
CT0000472,PR000698,C00179,21,2027-08-22,363.37
CT0000472,PR000698,C00179,22,2027-09-22,363.37
CT0000472,PR000698,C00179,23,2027-10-22,363.37
CT0000472,PR000698,C00179,24,2027-11-22,363.37
CT0000473,PR000699,C00356,1,2024-09-24,3871.35
CT0000473,PR000699,C00356,2,2024-10-24,3871.35
CT0000473,PR000699,C00356,3,2024-11-24,3871.35
CT0000473,PR000699,C00356,4,2024-12-24,3871.35
CT0000473,PR000699,C00356,5,2025-01-24,3871.35
CT0000473,PR000699,C00356,6,2025-02-24,3871.35
CT0000473,PR000699,C00356,7,2025-03-24,3871.35
CT0000473,PR000699,C00356,8,2025-04-24,3871.35
CT0000473,PR000699,C00356,9,2025-05-24,3871.35
CT0000473,PR000699,C00356,10,2025-06-24,3871.35
CT0000473,PR000699,C00356,11,2025-07-24,3871.35
CT0000473,PR000699,C00356,12,2025-08-24,3871.35
CT0000474,PR000700,C00399,1,2024-11-27,171.05
CT0000474,PR000700,C00399,2,2024-12-27,171.05
CT0000474,PR000700,C00399,3,2025-01-27,171.05
CT0000474,PR000700,C00399,4,2025-02-27,171.05
CT0000474,PR000700,C00399,5,2025-03-27,171.05
CT0000474,PR000700,C00399,6,2025-04-27,171.05
CT0000474,PR000700,C00399,7,2025-05-27,171.05
CT0000474,PR000700,C00399,8,2025-06-27,171.05
CT0000474,PR000700,C00399,9,2025-07-27,171.05
CT0000474,PR000700,C00399,10,2025-08-27,171.05
CT0000474,PR000700,C00399,11,2025-09-27,171.05
CT0000474,PR000700,C00399,12,2025-10-27,171.05
CT0000474,PR000700,C00399,13,2025-11-27,171.05
CT0000474,PR000700,C00399,14,2025-12-27,171.05
CT0000474,PR000700,C00399,15,2026-01-27,171.05
CT0000474,PR000700,C00399,16,2026-02-27,171.05
CT0000474,PR000700,C00399,17,2026-03-27,171.05
CT0000474,PR000700,C00399,18,2026-04-27,171.05
CT0000474,PR000700,C00399,19,2026-05-27,171.05
CT0000474,PR000700,C00399,20,2026-06-27,171.05
CT0000474,PR000700,C00399,21,2026-07-27,171.05
CT0000474,PR000700,C00399,22,2026-08-27,171.05
CT0000474,PR000700,C00399,23,2026-09-27,171.05
CT0000474,PR000700,C00399,24,2026-10-27,171.05
CT0000475,PR000703,C00139,1,2025-05-25,1689.4
CT0000475,PR000703,C00139,2,2025-06-25,1689.4
CT0000475,PR000703,C00139,3,2025-07-25,1689.4
CT0000475,PR000703,C00139,4,2025-08-25,1689.4
CT0000475,PR000703,C00139,5,2025-09-25,1689.4
CT0000475,PR000703,C00139,6,2025-10-25,1689.4
CT0000475,PR000703,C00139,7,2025-11-25,1689.4
CT0000475,PR000703,C00139,8,2025-12-25,1689.4
CT0000475,PR000703,C00139,9,2026-01-25,1689.4
CT0000475,PR000703,C00139,10,2026-02-25,1689.4
CT0000475,PR000703,C00139,11,2026-03-25,1689.4
CT0000475,PR000703,C00139,12,2026-04-25,1689.4
CT0000475,PR000703,C00139,13,2026-05-25,1689.4
CT0000475,PR000703,C00139,14,2026-06-25,1689.4
CT0000475,PR000703,C00139,15,2026-07-25,1689.4
CT0000475,PR000703,C00139,16,2026-08-25,1689.4
CT0000475,PR000703,C00139,17,2026-09-25,1689.4
CT0000475,PR000703,C00139,18,2026-10-25,1689.4
CT0000475,PR000703,C00139,19,2026-11-25,1689.4
CT0000475,PR000703,C00139,20,2026-12-25,1689.4
CT0000475,PR000703,C00139,21,2027-01-25,1689.4
CT0000475,PR000703,C00139,22,2027-02-25,1689.4
CT0000475,PR000703,C00139,23,2027-03-25,1689.4
CT0000475,PR000703,C00139,24,2027-04-25,1689.4
CT0000476,PR000705,C00255,1,2024-06-14,1078.51
CT0000476,PR000705,C00255,2,2024-07-14,1078.51
CT0000476,PR000705,C00255,3,2024-08-14,1078.51
CT0000476,PR000705,C00255,4,2024-09-14,1078.51
CT0000476,PR000705,C00255,5,2024-10-14,1078.51
CT0000476,PR000705,C00255,6,2024-11-14,1078.51
CT0000476,PR000705,C00255,7,2024-12-14,1078.51
CT0000476,PR000705,C00255,8,2025-01-14,1078.51
CT0000476,PR000705,C00255,9,2025-02-14,1078.51
CT0000476,PR000705,C00255,10,2025-03-14,1078.51
CT0000476,PR000705,C00255,11,2025-04-14,1078.51
CT0000476,PR000705,C00255,12,2025-05-14,1078.51
CT0000476,PR000705,C00255,13,2025-06-14,1078.51
CT0000476,PR000705,C00255,14,2025-07-14,1078.51
CT0000476,PR000705,C00255,15,2025-08-14,1078.51
CT0000476,PR000705,C00255,16,2025-09-14,1078.51
CT0000476,PR000705,C00255,17,2025-10-14,1078.51
CT0000476,PR000705,C00255,18,2025-11-14,1078.51
CT0000476,PR000705,C00255,19,2025-12-14,1078.51
CT0000476,PR000705,C00255,20,2026-01-14,1078.51
CT0000476,PR000705,C00255,21,2026-02-14,1078.51
CT0000476,PR000705,C00255,22,2026-03-14,1078.51
CT0000476,PR000705,C00255,23,2026-04-14,1078.51
CT0000476,PR000705,C00255,24,2026-05-14,1078.51
CT0000476,PR000705,C00255,25,2026-06-14,1078.51
CT0000476,PR000705,C00255,26,2026-07-14,1078.51
CT0000476,PR000705,C00255,27,2026-08-14,1078.51
CT0000476,PR000705,C00255,28,2026-09-14,1078.51
CT0000476,PR000705,C00255,29,2026-10-14,1078.51
CT0000476,PR000705,C00255,30,2026-11-14,1078.51
CT0000476,PR000705,C00255,31,2026-12-14,1078.51
CT0000476,PR000705,C00255,32,2027-01-14,1078.51
CT0000476,PR000705,C00255,33,2027-02-14,1078.51
CT0000476,PR000705,C00255,34,2027-03-14,1078.51
CT0000476,PR000705,C00255,35,2027-04-14,1078.51
CT0000476,PR000705,C00255,36,2027-05-14,1078.51
CT0000477,PR000707,C00121,1,2024-07-26,3943.73
CT0000477,PR000707,C00121,2,2024-08-26,3943.73
CT0000477,PR000707,C00121,3,2024-09-26,3943.73
CT0000477,PR000707,C00121,4,2024-10-26,3943.73
CT0000477,PR000707,C00121,5,2024-11-26,3943.73
CT0000477,PR000707,C00121,6,2024-12-26,3943.73
CT0000477,PR000707,C00121,7,2025-01-26,3943.73
CT0000477,PR000707,C00121,8,2025-02-26,3943.73
CT0000477,PR000707,C00121,9,2025-03-26,3943.73
CT0000477,PR000707,C00121,10,2025-04-26,3943.73
CT0000477,PR000707,C00121,11,2025-05-26,3943.73
CT0000477,PR000707,C00121,12,2025-06-26,3943.73
CT0000478,PR000708,C00058,1,2024-12-12,3726.11
CT0000478,PR000708,C00058,2,2025-01-12,3726.11
CT0000478,PR000708,C00058,3,2025-02-12,3726.11
CT0000478,PR000708,C00058,4,2025-03-12,3726.11
CT0000478,PR000708,C00058,5,2025-04-12,3726.11
CT0000478,PR000708,C00058,6,2025-05-12,3726.11
CT0000478,PR000708,C00058,7,2025-06-12,3726.11
CT0000478,PR000708,C00058,8,2025-07-12,3726.11
CT0000478,PR000708,C00058,9,2025-08-12,3726.11
CT0000478,PR000708,C00058,10,2025-09-12,3726.11
CT0000478,PR000708,C00058,11,2025-10-12,3726.11
CT0000478,PR000708,C00058,12,2025-11-12,3726.11
CT0000479,PR000709,C00246,1,2025-02-14,778.46
CT0000479,PR000709,C00246,2,2025-03-14,778.46
CT0000479,PR000709,C00246,3,2025-04-14,778.46
CT0000479,PR000709,C00246,4,2025-05-14,778.46
CT0000479,PR000709,C00246,5,2025-06-14,778.46
CT0000479,PR000709,C00246,6,2025-07-14,778.46
CT0000479,PR000709,C00246,7,2025-08-14,778.46
CT0000479,PR000709,C00246,8,2025-09-14,778.46
CT0000479,PR000709,C00246,9,2025-10-14,778.46
CT0000479,PR000709,C00246,10,2025-11-14,778.46
CT0000479,PR000709,C00246,11,2025-12-14,778.46
CT0000479,PR000709,C00246,12,2026-01-14,778.46
CT0000479,PR000709,C00246,13,2026-02-14,778.46
CT0000479,PR000709,C00246,14,2026-03-14,778.46
CT0000479,PR000709,C00246,15,2026-04-14,778.46
CT0000479,PR000709,C00246,16,2026-05-14,778.46
CT0000479,PR000709,C00246,17,2026-06-14,778.46
CT0000479,PR000709,C00246,18,2026-07-14,778.46
CT0000479,PR000709,C00246,19,2026-08-14,778.46
CT0000479,PR000709,C00246,20,2026-09-14,778.46
CT0000479,PR000709,C00246,21,2026-10-14,778.46
CT0000479,PR000709,C00246,22,2026-11-14,778.46
CT0000479,PR000709,C00246,23,2026-12-14,778.46
CT0000479,PR000709,C00246,24,2027-01-14,778.46
CT0000479,PR000709,C00246,25,2027-02-14,778.46
CT0000479,PR000709,C00246,26,2027-03-14,778.46
CT0000479,PR000709,C00246,27,2027-04-14,778.46
CT0000479,PR000709,C00246,28,2027-05-14,778.46
CT0000479,PR000709,C00246,29,2027-06-14,778.46
CT0000479,PR000709,C00246,30,2027-07-14,778.46
CT0000479,PR000709,C00246,31,2027-08-14,778.46
CT0000479,PR000709,C00246,32,2027-09-14,778.46
CT0000479,PR000709,C00246,33,2027-10-14,778.46
CT0000479,PR000709,C00246,34,2027-11-14,778.46
CT0000479,PR000709,C00246,35,2027-12-14,778.46
CT0000479,PR000709,C00246,36,2028-01-14,778.46
CT0000480,PR000711,C00299,1,2024-05-06,1100.4
CT0000480,PR000711,C00299,2,2024-06-06,1100.4
CT0000480,PR000711,C00299,3,2024-07-06,1100.4
CT0000480,PR000711,C00299,4,2024-08-06,1100.4
CT0000480,PR000711,C00299,5,2024-09-06,1100.4
CT0000480,PR000711,C00299,6,2024-10-06,1100.4
CT0000480,PR000711,C00299,7,2024-11-06,1100.4
CT0000480,PR000711,C00299,8,2024-12-06,1100.4
CT0000480,PR000711,C00299,9,2025-01-06,1100.4
CT0000480,PR000711,C00299,10,2025-02-06,1100.4
CT0000480,PR000711,C00299,11,2025-03-06,1100.4
CT0000480,PR000711,C00299,12,2025-04-06,1100.4
CT0000480,PR000711,C00299,13,2025-05-06,1100.4
CT0000480,PR000711,C00299,14,2025-06-06,1100.4
CT0000480,PR000711,C00299,15,2025-07-06,1100.4
CT0000480,PR000711,C00299,16,2025-08-06,1100.4
CT0000480,PR000711,C00299,17,2025-09-06,1100.4
CT0000480,PR000711,C00299,18,2025-10-06,1100.4
CT0000480,PR000711,C00299,19,2025-11-06,1100.4
CT0000480,PR000711,C00299,20,2025-12-06,1100.4
CT0000480,PR000711,C00299,21,2026-01-06,1100.4
CT0000480,PR000711,C00299,22,2026-02-06,1100.4
CT0000480,PR000711,C00299,23,2026-03-06,1100.4
CT0000480,PR000711,C00299,24,2026-04-06,1100.4
CT0000481,PR000712,C00154,1,2025-07-07,172.3
CT0000481,PR000712,C00154,2,2025-08-07,172.3
CT0000481,PR000712,C00154,3,2025-09-07,172.3
CT0000481,PR000712,C00154,4,2025-10-07,172.3
CT0000481,PR000712,C00154,5,2025-11-07,172.3
CT0000481,PR000712,C00154,6,2025-12-07,172.3
CT0000481,PR000712,C00154,7,2026-01-07,172.3
CT0000481,PR000712,C00154,8,2026-02-07,172.3
CT0000481,PR000712,C00154,9,2026-03-07,172.3
CT0000481,PR000712,C00154,10,2026-04-07,172.3
CT0000481,PR000712,C00154,11,2026-05-07,172.3
CT0000481,PR000712,C00154,12,2026-06-07,172.3
CT0000481,PR000712,C00154,13,2026-07-07,172.3
CT0000481,PR000712,C00154,14,2026-08-07,172.3
CT0000481,PR000712,C00154,15,2026-09-07,172.3
CT0000481,PR000712,C00154,16,2026-10-07,172.3
CT0000481,PR000712,C00154,17,2026-11-07,172.3
CT0000481,PR000712,C00154,18,2026-12-07,172.3
CT0000481,PR000712,C00154,19,2027-01-07,172.3
CT0000481,PR000712,C00154,20,2027-02-07,172.3
CT0000481,PR000712,C00154,21,2027-03-07,172.3
CT0000481,PR000712,C00154,22,2027-04-07,172.3
CT0000481,PR000712,C00154,23,2027-05-07,172.3
CT0000481,PR000712,C00154,24,2027-06-07,172.3
CT0000481,PR000712,C00154,25,2027-07-07,172.3
CT0000481,PR000712,C00154,26,2027-08-07,172.3
CT0000481,PR000712,C00154,27,2027-09-07,172.3
CT0000481,PR000712,C00154,28,2027-10-07,172.3
CT0000481,PR000712,C00154,29,2027-11-07,172.3
CT0000481,PR000712,C00154,30,2027-12-07,172.3
CT0000481,PR000712,C00154,31,2028-01-07,172.3
CT0000481,PR000712,C00154,32,2028-02-07,172.3
CT0000481,PR000712,C00154,33,2028-03-07,172.3
CT0000481,PR000712,C00154,34,2028-04-07,172.3
CT0000481,PR000712,C00154,35,2028-05-07,172.3
CT0000481,PR000712,C00154,36,2028-06-07,172.3
CT0000482,PR000713,C00128,1,2026-01-15,1414.27
CT0000482,PR000713,C00128,2,2026-02-15,1414.27
CT0000482,PR000713,C00128,3,2026-03-15,1414.27
CT0000482,PR000713,C00128,4,2026-04-15,1414.27
CT0000482,PR000713,C00128,5,2026-05-15,1414.27
CT0000482,PR000713,C00128,6,2026-06-15,1414.27
CT0000482,PR000713,C00128,7,2026-07-15,1414.27
CT0000482,PR000713,C00128,8,2026-08-15,1414.27
CT0000482,PR000713,C00128,9,2026-09-15,1414.27
CT0000482,PR000713,C00128,10,2026-10-15,1414.27
CT0000482,PR000713,C00128,11,2026-11-15,1414.27
CT0000482,PR000713,C00128,12,2026-12-15,1414.27
CT0000482,PR000713,C00128,13,2027-01-15,1414.27
CT0000482,PR000713,C00128,14,2027-02-15,1414.27
CT0000482,PR000713,C00128,15,2027-03-15,1414.27
CT0000482,PR000713,C00128,16,2027-04-15,1414.27
CT0000482,PR000713,C00128,17,2027-05-15,1414.27
CT0000482,PR000713,C00128,18,2027-06-15,1414.27
CT0000482,PR000713,C00128,19,2027-07-15,1414.27
CT0000482,PR000713,C00128,20,2027-08-15,1414.27
CT0000482,PR000713,C00128,21,2027-09-15,1414.27
CT0000482,PR000713,C00128,22,2027-10-15,1414.27
CT0000482,PR000713,C00128,23,2027-11-15,1414.27
CT0000482,PR000713,C00128,24,2027-12-15,1414.27
CT0000483,PR000714,C00406,1,2025-03-16,894.42
CT0000483,PR000714,C00406,2,2025-04-16,894.42
CT0000483,PR000714,C00406,3,2025-05-16,894.42
CT0000483,PR000714,C00406,4,2025-06-16,894.42
CT0000483,PR000714,C00406,5,2025-07-16,894.42
CT0000483,PR000714,C00406,6,2025-08-16,894.42
CT0000483,PR000714,C00406,7,2025-09-16,894.42
CT0000483,PR000714,C00406,8,2025-10-16,894.42
CT0000483,PR000714,C00406,9,2025-11-16,894.42
CT0000483,PR000714,C00406,10,2025-12-16,894.42
CT0000483,PR000714,C00406,11,2026-01-16,894.42
CT0000483,PR000714,C00406,12,2026-02-16,894.42
CT0000483,PR000714,C00406,13,2026-03-16,894.42
CT0000483,PR000714,C00406,14,2026-04-16,894.42
CT0000483,PR000714,C00406,15,2026-05-16,894.42
CT0000483,PR000714,C00406,16,2026-06-16,894.42
CT0000483,PR000714,C00406,17,2026-07-16,894.42
CT0000483,PR000714,C00406,18,2026-08-16,894.42
CT0000483,PR000714,C00406,19,2026-09-16,894.42
CT0000483,PR000714,C00406,20,2026-10-16,894.42
CT0000483,PR000714,C00406,21,2026-11-16,894.42
CT0000483,PR000714,C00406,22,2026-12-16,894.42
CT0000483,PR000714,C00406,23,2027-01-16,894.42
CT0000483,PR000714,C00406,24,2027-02-16,894.42
CT0000484,PR000715,C00257,1,2024-09-13,1701.41
CT0000484,PR000715,C00257,2,2024-10-13,1701.41
CT0000484,PR000715,C00257,3,2024-11-13,1701.41
CT0000484,PR000715,C00257,4,2024-12-13,1701.41
CT0000484,PR000715,C00257,5,2025-01-13,1701.41
CT0000484,PR000715,C00257,6,2025-02-13,1701.41
CT0000484,PR000715,C00257,7,2025-03-13,1701.41
CT0000484,PR000715,C00257,8,2025-04-13,1701.41
CT0000484,PR000715,C00257,9,2025-05-13,1701.41
CT0000484,PR000715,C00257,10,2025-06-13,1701.41
CT0000484,PR000715,C00257,11,2025-07-13,1701.41
CT0000484,PR000715,C00257,12,2025-08-13,1701.41
CT0000484,PR000715,C00257,13,2025-09-13,1701.41
CT0000484,PR000715,C00257,14,2025-10-13,1701.41
CT0000484,PR000715,C00257,15,2025-11-13,1701.41
CT0000484,PR000715,C00257,16,2025-12-13,1701.41
CT0000484,PR000715,C00257,17,2026-01-13,1701.41
CT0000484,PR000715,C00257,18,2026-02-13,1701.41
CT0000484,PR000715,C00257,19,2026-03-13,1701.41
CT0000484,PR000715,C00257,20,2026-04-13,1701.41
CT0000484,PR000715,C00257,21,2026-05-13,1701.41
CT0000484,PR000715,C00257,22,2026-06-13,1701.41
CT0000484,PR000715,C00257,23,2026-07-13,1701.41
CT0000484,PR000715,C00257,24,2026-08-13,1701.41
CT0000485,PR000717,C00466,1,2025-06-16,562.38
CT0000485,PR000717,C00466,2,2025-07-16,562.38
CT0000485,PR000717,C00466,3,2025-08-16,562.38
CT0000485,PR000717,C00466,4,2025-09-16,562.38
CT0000485,PR000717,C00466,5,2025-10-16,562.38
CT0000485,PR000717,C00466,6,2025-11-16,562.38
CT0000485,PR000717,C00466,7,2025-12-16,562.38
CT0000485,PR000717,C00466,8,2026-01-16,562.38
CT0000485,PR000717,C00466,9,2026-02-16,562.38
CT0000485,PR000717,C00466,10,2026-03-16,562.38
CT0000485,PR000717,C00466,11,2026-04-16,562.38
CT0000485,PR000717,C00466,12,2026-05-16,562.38
CT0000485,PR000717,C00466,13,2026-06-16,562.38
CT0000485,PR000717,C00466,14,2026-07-16,562.38
CT0000485,PR000717,C00466,15,2026-08-16,562.38
CT0000485,PR000717,C00466,16,2026-09-16,562.38
CT0000485,PR000717,C00466,17,2026-10-16,562.38
CT0000485,PR000717,C00466,18,2026-11-16,562.38
CT0000485,PR000717,C00466,19,2026-12-16,562.38
CT0000485,PR000717,C00466,20,2027-01-16,562.38
CT0000485,PR000717,C00466,21,2027-02-16,562.38
CT0000485,PR000717,C00466,22,2027-03-16,562.38
CT0000485,PR000717,C00466,23,2027-04-16,562.38
CT0000485,PR000717,C00466,24,2027-05-16,562.38
CT0000485,PR000717,C00466,25,2027-06-16,562.38
CT0000485,PR000717,C00466,26,2027-07-16,562.38
CT0000485,PR000717,C00466,27,2027-08-16,562.38
CT0000485,PR000717,C00466,28,2027-09-16,562.38
CT0000485,PR000717,C00466,29,2027-10-16,562.38
CT0000485,PR000717,C00466,30,2027-11-16,562.38
CT0000485,PR000717,C00466,31,2027-12-16,562.38
CT0000485,PR000717,C00466,32,2028-01-16,562.38
CT0000485,PR000717,C00466,33,2028-02-16,562.38
CT0000485,PR000717,C00466,34,2028-03-16,562.38
CT0000485,PR000717,C00466,35,2028-04-16,562.38
CT0000485,PR000717,C00466,36,2028-05-16,562.38
CT0000486,PR000718,C00209,1,2024-11-15,1066.48
CT0000486,PR000718,C00209,2,2024-12-15,1066.48
CT0000486,PR000718,C00209,3,2025-01-15,1066.48
